,region,with_gdp,trend_model,lag,periods,MAE,RMSE,Max_error,MASE
574,BRE,True,ARIMA,10,6,45.829446582161744,68.13745398839463,0.17707335335707924,16.517285151261238
575,BRE,True,ARIMA,11,2,35.00681997049755,45.5371136328769,0.123395336802116,8.470752798697081
576,BRE,True,ARIMA,11,3,25.90823116849563,32.69536166221671,0.06510990665118653,10.456763457483934
577,BRE,True,ARIMA,11,4,28.115131568947792,33.33763328510053,0.054537996620534636,13.058617275894374
578,BRE,True,ARIMA,11,5,49.50885447602417,59.05375863252028,0.09400232984631977,9.775255105378829
579,BRE,True,ARIMA,11,6,44.264136869548786,73.05354560699774,0.19082984940023187,16.551420135115777
580,BRE,True,ARIMA,12,2,40.48075297291514,54.26252487568657,0.14495812579724987,8.392539919446495
581,BRE,True,ARIMA,12,3,26.91199501622494,35.620264703725255,0.07202236829801473,10.264043526897444
582,BRE,True,ARIMA,12,4,32.87849285583647,35.69104715037351,0.0522784043009108,12.463259164587129
583,BRE,True,ARIMA,12,5,57.2101314640453,72.81328337595066,0.13487586018693387,9.637561475053284
584,BRE,True,ARIMA,12,6,54.046960718525206,74.14763897029813,0.1709881294401365,17.05645875133623
585,BRE,True,ARIMA,13,2,38.14728125427529,51.17030402399406,0.1376704666101331,8.646027653904012
586,BRE,True,ARIMA,13,3,31.333198192718513,39.40360036509837,0.07647284627729231,10.142858086461075
587,BRE,True,ARIMA,13,4,32.68142164516187,38.01565823065879,0.05288572404256113,13.442442739358674
588,BRE,True,ARIMA,13,5,77.10746387184237,105.55862665209378,0.22019867899493978,10.804977370874278
589,BRE,True,ARIMA,13,6,72.9041565790598,85.06293955394723,0.14670665036714434,18.03795224474292
590,BRE,True,ARIMA,14,2,37.48681046482161,50.41198307615557,0.13721378412082352,8.621993362972182
591,BRE,True,ARIMA,14,3,26.13889043623232,34.36128289967932,0.06446765239521987,10.129685610266854
592,BRE,True,ARIMA,14,4,29.058896136369643,33.5792439554743,0.05208070553159374,13.572158311728723
593,BRE,True,ARIMA,14,5,87.29909736501982,105.22202861284717,0.19579611337066227,10.603136198630374
594,BRE,True,ARIMA,14,6,792.5225749261759,1045.333759353567,2.921450755921048,11.827543648964458
595,BRE,True,ARIMA,15,2,37.292769892736125,50.162477870580446,0.13731037537627763,8.633741743323771
596,BRE,True,ARIMA,15,3,28.40324042048023,38.568807596439136,0.07744763289114046,10.338059719777172
597,BRE,True,ARIMA,15,4,34.02389619800956,36.84500546851599,0.05295059380265649,13.218001450189957
598,BRE,True,ARIMA,15,5,95.9564715750514,123.23073137000871,0.20561693273184956,9.764098782874274
599,BRE,True,ARIMA,15,6,95.38789172137878,112.44928346619976,0.2683510348368486,13.523009067772266
600,OCC,False,Holt,1,2,24.006373047017963,28.249146511156926,0.019950850072275407,21.201444559220423
